NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
725,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,2,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
726,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,2,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
727,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,2,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
728,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,3,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
729,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,3,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
730,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,3,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
731,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,3,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
732,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,4,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
733,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,4,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
734,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,4,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
735,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,4,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
736,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,5,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
737,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,5,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
738,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,5,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
739,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,5,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
740,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,6,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
741,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,6,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
742,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,6,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
743,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,6,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
744,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,7,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
745,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,7,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
746,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,7,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
747,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,7,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
748,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,13.35,202307,18,"6,050",-,8,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
749,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,15.06,202307,18,"6,750",-,8,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
750,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,17.18,202307,18,"7,650",-,8,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
751,부산광역시 부산진구 부전동,466-3,466,3,프로그캐슬,14.98,202307,18,"6,650",-,8,-,-,2013,가야대로755번길 14,-,중개거래,부산 연제구,23.10.25
752,부산광역시 부산진구 부전동,474-51,474,51,대동레미안센트럴시티,32.2541,202306,2,"22,000",대동레미안 센트럴시티,7,-,-,2019,부전로 108,-,직거래,-,23.06.05
753,부산광역시 부산진구 부전동,474-51,474,51,대동레미안센트럴시티,32.2541,202403,28,"20,000",-,10,개인,법인,2019,부전로 108,-,직거래,-,-
754,부산광역시 부산진구 부전동,474-51,474,51,대동레미안센트럴시티,32.2541,202307,20,"22,000",대동레미안 센트럴시티,11,-,-,2019,부전로 108,-,직거래,-,23.07.24
755,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202307,20,"11,800",-,10,-,-,2005,가야대로 754,-,중개거래,부산 금정구,23.07.28
756,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,73.89,202403,7,"17,500",-,13,개인,개인,2005,가야대로 754,-,중개거래,부산 부산진구,-
757,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,63.82,202402,1,"15,000",-,14,개인,개인,2005,가야대로 754,-,직거래,-,24.02.05
758,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,73.89,202311,22,"19,000",-,14,-,-,2005,가야대로 754,-,중개거래,부산 부산진구,23.12.15
759,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,73.89,202309,6,"20,000",-,17,-,-,2005,가야대로 754,-,직거래,-,23.09.08
760,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,73.89,202308,21,"18,500",-,19,-,-,2005,가야대로 754,-,중개거래,부산 부산진구,23.10.20
761,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,76.11,202307,9,"24,500",-,19,-,-,2005,가야대로 754,-,중개거래,부산 부산진구,23.08.22
762,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,73.89,202310,26,"18,600",-,20,-,-,2005,가야대로 754,-,직거래,-,23.10.26
763,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,59.42,202305,2,"20,500",-,4,-,-,2005,가야대로 754,-,직거래,-,23.05.02
764,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,32.58,202402,7,"12,000",-,5,개인,개인,2005,가야대로 754,-,직거래,-,24.02.07
765,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202402,26,"11,500",-,6,개인,개인,2005,가야대로 754,-,직거래,-,24.03.26
766,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202312,26,"10,800",-,8,-,-,2005,가야대로 754,-,직거래,-,23.12.26
767,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202309,19,"12,500",-,8,-,-,2005,가야대로 754,-,중개거래,부산 부산진구,23.11.27
768,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202305,20,"10,300",-,9,-,-,2005,가야대로 754,-,중개거래,부산 부산진구,23.06.07
769,부산광역시 부산진구 부전동,505-6,505,6,한솔폴라리스,37.65,202311,2,"13,300",-,9,-,-,2005,가야대로 754,-,중개거래,부산 해운대구,23.11.16
770,부산광역시 부산진구 부전동,508-22,508,22,보영미네르빌,32.154,202307,28,"6,770",-,12,-,-,2003,가야대로750번길 6,-,중개거래,부산 부산진구,23.08.29
771,부산광역시 부산진구 부전동,508-22,508,22,보영미네르빌,32.154,202401,11,"5,000",-,15,개인,개인,2003,가야대로750번길 6,-,중개거래,부산 부산진구,24.01.19
772,부산광역시 부산진구 부전동,508-22,508,22,보영미네르빌,32.154,202312,27,"6,000",-,4,-,-,2003,가야대로750번길 6,-,중개거래,부산 동구,23.12.28
773,부산광역시 부산진구 부전동,508-22,508,22,보영미네르빌,26.104,202304,26,"6,400",-,7,-,-,2003,가야대로750번길 6,-,직거래,-,23.05.08
774,부산광역시 부산진구 부전동,508-22,508,22,보영미네르빌,26.104,202307,25,"6,000",-,9,-,-,2003,가야대로750번길 6,-,중개거래,부산 부산진구,23.08.16
775,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202312,15,"4,300",1,2,-,-,2012,가야대로750번길 71,-,중개거래,부산 부산진구,24.01.26
776,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202309,16,"4,500",1,6,-,-,2012,가야대로750번길 71,-,중개거래,부산 부산진구,23.09.20
777,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202310,30,"4,500",-,6,-,-,2012,가야대로750번길 71,20231031,중개거래,부산 부산진구,-
778,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202310,30,"4,500",1,6,-,-,2012,가야대로750번길 71,-,중개거래,부산 부산진구,23.11.01
779,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202308,17,"5,000",1,6,-,-,2012,가야대로750번길 71,-,중개거래,부산 부산진구,23.11.03
780,부산광역시 부산진구 부전동,514-8,514,8,서면블리체,18.07,202403,2,"4,600",-,8,개인,개인,2012,가야대로750번길 71,-,중개거래,부산 금정구,-
781,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202305,21,"89,000",-,10,-,-,2011,중앙대로666번길 50,20230608,중개거래,부산 부산진구,-
782,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202305,21,"89,000",A,10,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.06.30
783,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,149.212,202309,4,"80,000",A,13,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.10.05
784,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,125.122,202305,25,"77,500",A,17,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.08.11
785,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202309,5,"95,000",A,20,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.11.10
786,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,125.122,202310,24,"73,000",A,25,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.11.15
787,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202306,24,"110,000",A,35,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.07.05
788,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,153.166,202307,14,"116,000",A,40,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.09.06
789,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,121.21,202308,29,"67,700",A,42,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.10.31
790,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,149.212,202310,31,"92,000",A,49,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.01.24
791,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,125.122,202309,13,"88,000",A,52,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.12.06
792,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202305,25,"59,900",B,9,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.10.12
793,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202401,3,"59,500",-,13,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,-
794,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,154.28,202308,25,"89,000",B,14,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.10.26
795,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202309,21,"60,000",B,15,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.11.10
796,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,157.92,202309,1,"89,000",B,16,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.10.17
797,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202305,10,"63,200",B,16,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.05.23
798,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202401,6,"59,900",-,25,개인,개인,2011,중앙대로666번길 50,20240130,중개거래,부산 부산진구,-
799,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,119.088,202401,6,"59,900",B,25,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.01.30
800,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,154.28,202307,18,"95,000",B,36,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.11.30
801,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,103.903,202305,18,"50,000",B,38,-,-,2011,중앙대로666번길 50,-,중개거래,부산 동구,23.07.20
802,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,103.903,202307,31,"57,900",B,39,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.09.20
803,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,154.28,202310,20,"100,000",B,40,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.01.25
804,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,105.508,202312,30,"59,500",B,41,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.02.01
805,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,118.39,202306,13,"59,800",-,7,-,-,2011,중앙대로666번길 50,20230626,중개거래,부산 부산진구,-
806,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,118.39,202306,13,"59,800",C,7,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.06.28
807,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,109.184,202401,31,"52,500",C,7,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.03.12
808,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,109.184,202310,5,"65,000",C,11,-,-,2011,중앙대로666번길 50,-,직거래,-,23.10.05
809,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,141.701,202311,21,"88,000",C,14,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.02.27
810,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,105.508,202403,9,"58,000",-,15,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,-
811,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,118.39,202401,31,"60,000",C,18,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,24.02.29
812,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,118.39,202305,17,"56,600",C,19,-,-,2011,중앙대로666번길 50,-,직거래,-,23.05.19
813,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,105.508,202403,24,"60,500",-,22,개인,개인,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,-
814,부산광역시 부산진구 부전동,537-9,537,9,더샵센트럴스타,141.701,202309,1,"90,000",C,26,-,-,2011,중앙대로666번길 50,-,중개거래,부산 부산진구,23.12.28
